ra,dec,dered_u,dered_g,dered_r,dered_i,dered_z,z,plate,fiberID,mjd
242.34091,12.269713,18.52312,16.71808,15.92973,15.56612,15.26406,0.04014802,2525,577,54569
198.993,21.544223,18.52756,17.42049,17.10027,16.91746,16.89018,0.0405522,2651,119,54507
222.26894,18.013723,19.42423,17.9747,17.45425,17.1692,16.98109,0.040237,2777,222,54554
119.19856,28.216706,19.11096,17.29643,16.47868,16.08405,15.76182,0.04088276,859,177,52317
121.29136,29.455391,18.36563,16.97371,16.33915,16.0267,15.77727,0.04094831,860,120,52319
120.69782,29.749299,18.647,17.54944,17.23932,17.02905,16.9985,0.04072519,860,167,52319
121.12629,30.00701,17.86891,16.68616,16.17719,15.91546,15.69857,0.04007205,860,472,52319
132.0429,37.755381,16.19079,14.22332,13.4019,13.02404,12.74195,0.04073798,865,170,52323
131.65682,37.901387,18.7539,17.51775,17.01066,16.74821,16.5488,0.04086026,865,194,52323
154.11938,47.36481,18.6148,17.10301,16.37192,15.97197,15.65534,0.04037567,873,209,52674
154.11938,47.36481,18.6148,17.10301,16.37192,15.97197,15.65534,0.04042444,873,239,52347
121.29136,29.455391,18.36563,16.97371,16.33915,16.0267,15.77727,0.04095362,930,343,52618
139.25699,41.803323,17.86419,16.04468,15.23877,14.82351,14.55019,0.04062966,1201,92,52674
139.35461,41.536361,19.27639,17.92973,17.31551,17.02333,16.80585,0.04083184,1201,95,52674
140.21056,42.288811,18.29748,17.10363,16.56497,16.23644,15.99566,0.04076951,1201,115,52674
139.70825,42.0121,18.00261,16.26172,15.64557,15.33895,15.11353,0.04088463,1201,151,52674
223.34437,39.719124,18.61097,17.52554,17.1007,16.82526,16.62404,0.04077664,1397,45,53119
164.58232,46.235853,18.54275,17.33817,16.80653,16.4453,16.1728,0.04001174,1436,423,53054
165.66346,46.719281,18.58492,17.45758,17.0249,16.77872,16.66986,0.04071757,1436,530,53054
169.28554,31.451429,17.44734,16.46693,16.0278,15.75131,15.58373,0.04044872,1979,260,53431
169.16684,31.479248,18.0129,16.80045,16.30129,16.01601,15.83183,0.04020215,2092,611,53460
149.66707,26.836585,18.74449,17.51604,16.98615,16.65132,16.42726,0.04086224,2344,401,53740
117.77672,24.993218,18.83013,17.73422,17.28761,16.99191,16.80236,0.0404074,928,239,52578
186.53531,50.833429,18.46673,17.16285,16.67908,16.32923,16.09166,0.04062334,971,402,52644
188.2374,50.959523,17.92916,16.73161,16.2279,15.92221,15.73346,0.04074212,971,611,52644
188.71499,50.82261,18.31676,16.59059,15.88415,15.53448,15.32513,0.04024156,1278,330,52735
188.78021,50.886633,18.75855,17.06724,16.32372,15.96748,15.70235,0.04008257,1278,369,52735
188.80279,50.828008,19.04904,17.51247,16.80424,16.45265,16.14813,0.04079273,1278,380,52735
205.59097,46.945582,18.31021,17.5477,17.29282,17.06925,17.01223,0.04005138,1284,250,52736
205.81888,49.175796,18.75979,17.65123,17.25084,17.03298,16.93009,0.04007561,1284,368,52736
210.36689,46.420031,18.00361,16.20361,15.42705,15.05752,14.76867,0.04039653,1285,49,52723
209.86111,47.375546,17.91173,16.01528,15.1838,14.78996,14.49178,0.04031022,1285,507,52723
211.92143,45.915556,18.64309,17.648,17.47106,17.33874,17.27893,0.04048842,1286,211,52725
211.80727,45.890059,17.62642,15.69979,14.81436,14.38535,14.06908,0.04019099,1286,215,52725
211.92597,45.900009,18.84363,17.80581,17.57291,17.41227,17.36095,0.04038234,1286,218,52725
214.86512,44.783882,17.5801,16.25194,15.70499,15.38117,15.11281,0.04050909,1287,247,52728
180.06511,58.602741,19.20113,17.5822,16.81614,16.43855,16.15278,0.04077367,1313,446,52790
180.44575,58.119832,17.63823,15.86891,15.08477,14.73836,14.47661,0.04096921,1314,383,53050
180.46017,58.098048,18.83,17.647,17.28864,17.04645,16.91623,0.04071871,1314,386,52792
180.46017,58.098048,18.83,17.647,17.28864,17.04645,16.91623,0.04071381,1314,388,53050
180.44575,58.119832,17.63823,15.86891,15.08477,14.73836,14.47661,0.04095805,1314,398,52792
181.40065,58.550747,19.20366,17.52035,16.68747,16.21784,15.83827,0.04029189,1314,407,53050
181.40065,58.550747,19.20366,17.52035,16.68747,16.21784,15.83827,0.04026898,1314,413,52792
250.67875,21.89071,18.89103,17.69032,17.30101,17.07289,16.9461,0.04017862,1570,516,53149
246.20341,24.12643,17.31808,16.14467,15.63963,15.32779,15.13171,0.04060654,1572,358,53177
247.57812,24.738624,16.77967,15.35332,14.68969,14.33147,14.08232,0.04089729,1572,370,53177
237.59326,26.430516,17.22887,15.28833,14.42274,13.98612,13.63651,0.0409456,1654,255,53498
242.18759,24.20484,17.98629,16.46948,15.92773,15.67306,15.46483,0.04089347,1656,51,53533
241.9299,25.492567,17.73548,15.87849,15.06591,14.68254,14.38642,0.04097906,1656,576,53533
242.03193,25.421506,18.26052,17.03068,16.5392,16.21962,15.97393,0.04018955,1656,602,53533
241.99572,25.528128,18.88651,17.6467,17.06293,16.77578,16.55911,0.04062436,1656,606,53533
242.3748,25.639401,18.74598,17.35842,16.73646,16.40827,16.11716,0.04092152,1656,609,53533
241.94466,25.537494,18.37082,16.87937,16.28391,15.90505,15.63573,0.04065968,1656,612,53533
242.65781,24.552963,19.10599,17.88238,17.34542,17.00181,16.79477,0.0409084,1657,327,53520
242.62921,24.551286,18.69729,17.32589,16.70799,16.36463,16.12746,0.04098407,1657,334,53520
245.68664,32.659172,17.68065,16.87929,16.64526,16.40478,16.2408,0.04099797,1684,484,53239
201.29048,32.014419,17.13489,15.68957,15.05191,14.6932,14.41727,0.04022983,2110,338,53467
208.34513,30.367194,18.75048,17.75937,17.41877,17.15914,16.99303,0.04083218,2116,461,53854
208.34016,30.424853,18.22505,17.00961,16.54226,16.27293,16.01152,0.04070355,2116,470,53854
208.04726,31.348446,19.72544,17.9586,17.24122,16.91674,16.67957,0.04025604,2117,275,54115
226.23407,24.362838,18.01171,17.10169,16.76345,16.58421,16.4321,0.04019561,2149,36,54509
238.75293,11.074105,17.35902,15.84047,15.12548,14.75208,14.4476,0.0400763,2520,564,54584
213.85626,16.816123,18.01605,17.06839,16.79294,16.55766,16.42919,0.04021334,2759,286,54534
213.88311,16.810255,18.51415,16.96503,16.21155,15.77726,15.42633,0.04016762,2759,295,54534
120.63408,35.864336,19.404,17.97611,17.43208,17.09835,16.87171,0.04023968,757,2,52238
122.18899,37.330401,18.78725,17.64389,17.26644,17.00159,16.88943,0.04091478,758,42,52253
124.24994,38.57095,17.88057,15.96992,15.10632,14.68037,14.34161,0.040658,893,362,52589
124.17817,38.580811,18.79127,17.46083,16.91707,16.60625,16.43816,0.04093625,893,371,52589
123.81945,38.348501,18.97301,17.88748,17.48697,17.23006,17.04974,0.04043006,893,381,52589
126.22092,38.419529,18.50569,17.37427,16.93397,16.68979,16.49983,0.04063408,893,629,52589
126.30213,38.977093,18.36904,17.31524,16.94481,16.7173,16.55245,0.0402799,894,139,52615
125.55208,39.710758,17.45401,15.46188,14.63165,14.22079,13.93947,0.04063735,894,348,52615
126.91274,40.723007,17.25698,16.03916,15.44039,15.06793,14.79686,0.04044218,894,406,52615
126.47475,39.667531,18.59435,17.39083,16.83268,16.50908,16.18788,0.04074626,894,471,52615
127.07211,39.641142,18.9795,17.81254,17.5549,17.40058,17.3226,0.04028631,894,497,52615
128.0056,41.699164,17.44658,15.53518,14.67513,14.25976,13.90582,0.04030074,895,383,52581
128.0512,41.677318,18.46401,17.38707,16.99526,16.77733,16.60854,0.04045736,895,391,52581
169.03384,54.751266,19.58729,17.741,16.83887,16.36693,15.96669,0.04065534,1012,450,52649
169.18438,54.702365,16.7087,14.88264,14.06723,13.6559,13.32817,0.04032981,1013,434,52707
243.16301,26.482593,18.1368,17.01785,16.59522,16.3371,16.15159,0.040766,1393,585,52824
244.84839,25.669465,19.40381,17.83555,17.58934,17.43888,17.44308,0.04040338,1576,136,53496
121.45541,22.340135,18.87491,17.24077,16.57979,16.23328,15.98368,0.04088812,1584,182,52943
122.51039,22.861577,16.70489,14.83451,13.99173,13.5859,13.26684,0.04035396,1584,503,52943
124.49729,25.425509,18.78725,17.5964,17.14642,16.86247,16.61599,0.04097793,1585,363,52962
211.62622,14.452642,19.16869,17.76411,17.2022,16.92072,16.72958,0.04031507,1704,525,53178
213.76807,12.748623,19.02004,17.24999,16.44218,16.01955,15.69583,0.04004163,1706,165,53442
213.6093,12.624026,17.51246,16.03661,15.36853,15.06442,14.85936,0.04016095,1706,184,53442
215.61794,13.430236,16.75669,15.82819,15.5608,15.37379,15.26867,0.04004849,1708,381,53503
215.65362,13.43948,18.72045,17.71875,17.3525,17.1043,16.96051,0.04038636,1708,385,53503
222.9235,11.312121,18.24884,17.02352,16.58431,16.34114,16.16315,0.04041075,1713,568,53827
225.86688,10.600107,16.53457,15.31993,14.74922,14.43455,14.19465,0.04061292,1717,378,53883
236.79467,8.8016756,18.06272,16.75448,16.26599,15.97883,15.81854,0.04087957,1724,608,53859
236.89999,9.3045837,18.24622,16.79611,16.273,16.02384,15.86411,0.04001082,1725,38,54266
235.9893,8.5045412,18.44754,16.51409,15.63318,15.19391,14.86682,0.04072155,1725,46,54266
236.81687,9.5833053,17.04852,15.86198,15.39622,15.10941,14.89188,0.04046191,1725,632,54266
237.07242,9.3985044,18.0426,16.99743,16.57454,16.36294,16.18383,0.04042561,1726,324,53137
237.19601,9.5240641,16.76037,15.53189,14.94729,14.6209,14.35084,0.04018098,1726,331,53137
237.38788,9.4795937,18.72771,17.5127,17.13843,16.88873,16.9004,0.04038243,1726,373,53137
240.22619,8.0895446,17.88672,16.55501,16.07867,15.82391,15.54735,0.04006742,1728,123,53228
243.56452,7.3241329,18.85367,17.81847,17.39154,17.13687,16.9203,0.04056131,1730,74,53498
202.76229,14.329635,18.40907,17.67645,17.53492,17.36037,17.32941,0.0407679,1774,638,53759
205.26656,14.181685,18.97598,17.71012,17.18954,16.91128,16.74531,0.04064285,1776,462,53858
205.234,14.155072,18.23327,16.69162,15.85252,15.39901,14.96825,0.04071626,1776,467,53858
206.88667,14.401675,17.07996,15.94079,15.49346,15.16891,15.03372,0.04098995,1776,622,53858
208.23563,14.701417,17.684,16.36533,15.83261,15.54074,15.4033,0.04053483,1777,561,53857
208.41703,14.419765,18.11596,16.27944,15.47854,15.11796,14.82476,0.04020593,1777,581,53857
208.22173,14.742161,17.39717,16.36887,15.97131,15.72513,15.56948,0.04056129,1778,336,53883
208.0414,14.396963,18.29854,16.78967,16.0652,15.67995,15.38544,0.04025493,1778,388,53883
208.82414,14.623704,17.57161,15.77864,14.97807,14.611,14.3196,0.0404303,1778,417,53883
208.8411,14.709087,19.07521,17.79174,17.19259,16.88574,16.73007,0.040559,1778,444,53883
208.89052,14.764647,17.01966,15.19964,14.28589,13.87693,13.53111,0.04080578,1778,448,53883
208.95117,14.71398,18.51197,17.24418,16.72328,16.42555,16.23585,0.04078306,1778,458,53883
208.96931,14.37845,17.4912,15.59029,14.76246,14.37482,14.05774,0.04043034,1778,472,53883
209.26655,14.683241,17.61074,15.89356,15.29854,14.86781,14.67701,0.04086737,1778,524,53883
209.07782,14.730784,17.86181,16.70901,16.2567,16.01041,15.84353,0.04018051,1778,540,53883
209.3604,14.629097,18.75816,17.11159,16.64601,16.34029,16.18372,0.0405289,1778,575,53883
129.26544,26.671959,19.12201,17.82453,17.18282,16.76654,16.44585,0.04005285,1930,328,53347
186.50831,31.610688,18.23093,16.44851,15.66176,15.31442,15.0324,0.04098555,2013,63,53818
205.61379,29.767426,18.7937,16.99838,16.17381,15.79138,15.47413,0.04083915,2017,444,53474
206.46704,29.753616,18.95042,17.10402,16.12584,15.62594,15.18895,0.04002807,2094,74,53851
206.0554,30.109532,17.75731,15.88063,15.07475,14.67365,14.35756,0.04001654,2094,116,53851
205.31401,30.371822,17.71173,16.16611,15.45287,15.06612,14.74724,0.04018136,2094,465,53851
205.15107,30.318034,17.56584,15.70667,14.88472,14.50412,14.20535,0.04017767,2094,475,53851
205.2492,30.349466,16.83363,15.66035,15.1446,14.85253,14.64336,0.04040232,2094,480,53851
205.88845,30.266897,17.7453,16.27878,15.53559,15.14952,14.82046,0.04072201,2094,517,53851
202.69209,31.620048,18.29111,17.38048,17.06809,16.83234,16.71247,0.04014103,2110,511,53467
209.54507,29.909911,17.89516,16.61105,16.09762,15.81932,15.58652,0.0402191,2122,348,54178
216.75819,28.259498,19.09813,17.9575,17.45866,17.1183,16.87597,0.04026693,2130,28,53881
215.45901,28.558387,18.63687,17.56203,17.23668,17.02353,16.8768,0.04095301,2130,488,53881
217.14552,28.207097,17.45109,16.36346,15.90976,15.58717,15.36641,0.04091517,2134,435,53876
170.3822,23.542686,17.94041,16.65636,16.15683,15.89177,15.65593,0.04054658,2493,39,54115
170.63447,24.404739,18.34057,17.13753,16.6783,16.406,16.2098,0.04039875,2493,634,54115
205.60669,22.74275,17.51127,16.27171,15.73653,15.44145,15.19921,0.04072601,2666,139,54230
210.60359,21.424329,19.08713,17.93542,17.58049,17.34562,17.24771,0.04004475,2771,338,54527
210.60359,21.424329,19.08713,17.93542,17.58049,17.34562,17.24771,0.04003758,2784,70,54529
120.7115,35.773542,16.93752,15.02824,14.12266,13.71507,13.41962,0.04051071,757,5,52238
122.80812,37.66905,17.25539,16.05081,15.57952,15.28295,15.14214,0.04019564,758,10,52253
121.98426,37.031223,18.3164,16.6232,15.87618,15.51149,15.21435,0.04098827,758,29,52253
126.95395,38.799535,18.53033,17.39288,17.09848,16.91858,16.80469,0.04042795,894,9,52615
127.16816,38.955747,17.54346,15.41701,14.87261,14.59329,14.27027,0.04035202,894,15,52615
126.47591,40.623828,16.69631,15.59532,15.11227,14.8304,14.63679,0.04005522,894,365,52615
126.52622,40.614563,18.54629,17.58549,17.25598,17.05717,16.94515,0.04008722,894,374,52615
126.11256,39.745636,17.98875,16.16567,15.35946,14.9886,14.68289,0.04069119,894,440,52615
126.60758,39.610117,17.6462,16.21447,15.4984,15.08814,14.75173,0.0406609,894,476,52615
130.21918,42.837123,16.50051,14.96428,14.16344,13.74851,13.42819,0.04009579,896,264,52592
130.55169,42.620826,17.01218,15.86745,15.40773,15.13926,14.97077,0.04056358,896,267,52592
133.52744,45.505225,18.12005,16.60102,16.00411,15.68678,15.45029,0.04041483,897,332,52605
133.96593,45.792805,18.39417,17.54329,17.09056,16.85298,16.79861,0.04046959,897,369,52605
136.87192,45.803013,17.52007,15.75026,14.99217,14.61039,14.31548,0.04043609,898,164,52606
135.24982,46.555685,17.87064,16.03304,15.44211,15.13958,14.90171,0.04018964,898,469,52606
178.69473,56.60101,17.28783,16.03338,15.56784,15.28781,15.09598,0.04092287,1313,236,52790
181.0567,56.265775,18.30785,17.04128,16.58094,16.29395,16.12831,0.04085004,1314,250,53050
163.55357,45.106208,17.46324,16.17891,15.66914,15.38185,15.15309,0.04016455,1434,79,53053
172.30899,46.390001,18.14502,16.87037,16.30317,15.95222,15.65984,0.04055412,1441,38,53083
174.78864,46.806428,18.03197,16.21495,15.41728,15.05559,14.76878,0.04048808,1442,34,53050
250.01491,23.051615,18.28975,16.73082,16.07223,15.73113,15.50366,0.04011311,1570,363,53149
218.08933,32.388476,18.0659,16.35532,15.49092,15.05431,14.6438,0.04019485,1841,169,53491
218.26725,33.312898,18.53157,16.6871,15.87637,15.47071,15.17319,0.04016469,1841,515,53491
224.15432,30.020222,18.26096,17.32758,17.14996,16.96495,16.89374,0.0405023,1844,303,54138
236.58861,26.056833,18.27104,16.83241,16.15707,15.75165,15.44942,0.04074326,1849,582,53846
238.98646,24.342042,18.88788,17.35117,16.67906,16.35245,16.04489,0.04058965,1850,47,53786
237.1646,25.895966,18.62796,17.52383,17.14374,16.90714,16.75703,0.04024443,1850,346,53786
239.0186,24.399318,19.08234,17.60524,16.91022,16.51154,16.19321,0.04061303,1851,334,53524
242.09034,23.304371,17.53604,15.88678,15.1506,14.76792,14.46719,0.04092453,1852,534,53534
243.63895,20.914951,19.09959,17.7765,17.24941,16.99226,16.87165,0.04061027,1853,297,53566
246.3966,20.279716,17.89208,16.16319,15.37144,14.96903,14.65837,0.0400679,1854,496,53566
173.07194,32.703516,18.47423,17.36115,16.84548,16.52117,16.30309,0.04098,1974,438,53430
167.78183,31.736576,18.65293,16.96425,16.27963,15.9156,15.67912,0.04044897,2092,456,53460
230.38236,21.169622,19.26241,17.85976,17.46321,17.32149,17.22421,0.04064347,2156,623,54525
230.91426,20.980119,17.97333,16.01154,15.15802,14.76941,14.44344,0.04095904,2159,527,54328
231.0528,20.814533,19.18519,17.46111,16.66646,16.31259,16.03697,0.04043381,2159,537,54328
231.14621,20.827218,19.17595,17.3674,16.58434,16.23099,15.96971,0.04047408,2159,567,54328
231.6011,20.672152,17.23738,15.32732,14.46297,14.04237,13.70778,0.04017666,2159,586,54328
231.71444,20.622546,18.4934,16.54979,15.71882,15.25661,14.90679,0.04089766,2159,589,54328
234.36581,21.271766,17.52562,15.52895,14.66319,14.25224,13.93689,0.04009712,2162,34,54207
233.95701,21.377179,18.31635,16.49797,15.70726,15.3289,15.04213,0.04023691,2162,79,54207
234.35872,21.743811,16.3325,14.81813,14.1034,13.7368,13.48424,0.0405625,2162,635,54207
234.83778,21.494692,18.84326,16.76267,15.76062,15.36195,14.77071,0.04015521,2166,479,54232
235.29387,21.761581,17.41779,15.79019,15.06144,14.67945,14.41512,0.04085663,2166,545,54232
235.17274,21.367332,18.62521,16.65164,15.83858,15.46154,15.16275,0.04040053,2166,557,54232
235.37029,22.30299,19.67505,17.95586,17.30379,17.01102,16.77975,0.04085568,2166,569,54232
235.31214,21.742102,17.73093,16.43634,15.86047,15.58921,15.38048,0.04059757,2166,587,54232
235.45038,21.779518,18.13204,16.61432,15.86901,15.51774,15.22796,0.0401292,2166,590,54232
235.41631,21.635675,19.49841,17.62148,16.8715,16.514,16.22414,0.0405804,2166,596,54232
236.0726,22.907819,18.04656,16.7303,16.16968,15.8527,15.66425,0.04065099,2169,231,53556
235.89994,22.046307,19.03638,17.44789,16.65503,16.21744,15.88244,0.04071689,2169,241,53556
235.53629,22.201398,18.68076,17.06598,16.35197,16.00803,15.74553,0.04066826,2169,287,53556
237.95187,21.035359,17.3958,16.13664,15.56522,15.24117,14.95868,0.04035883,2171,254,53557
239.44343,22.645228,18.36588,17.39637,17.09424,16.88778,16.72887,0.04077302,2171,577,53557
243.63895,20.914951,19.09959,17.7765,17.24941,16.99226,16.87165,0.04059419,2206,533,53795
179.09684,19.992259,18.15865,16.39817,15.30768,14.86992,14.45246,0.04086987,2515,597,54180
238.18065,11.981058,18.73797,17.93161,17.58282,17.40062,17.3835,0.04073309,2520,545,54584
240.02787,11.528521,19.97536,18.22453,17.26024,16.71324,16.22359,0.04001611,2522,44,54570
239.22666,12.052049,18.84987,17.63898,17.14062,16.84613,16.6051,0.04099026,2522,215,54570
239.32488,11.635661,19.10677,17.55165,16.80453,16.4654,16.22048,0.04083738,2523,405,54572
240.26947,11.883357,18.38286,17.06482,16.60665,16.33825,16.12468,0.04034764,2523,566,54572
243.05309,10.979652,18.12943,16.26428,15.44174,15.04392,14.715,0.04020867,2528,261,54571
248.02095,9.9187713,18.5,16.603,15.56386,15.0236,14.61538,0.04029107,2532,623,54589
200.0992,19.87395,19.47386,18.02906,17.40777,17.04682,16.77826,0.04068032,2619,343,54506
205.95902,18.842406,18.91638,17.75947,17.51484,17.34211,17.3016,0.04003893,2642,597,54232
219.49757,17.261247,18.40281,17.60381,17.47171,17.27869,17.27038,0.04039532,2762,330,54533
240.8667,20.292194,16.95658,15.00727,14.16523,13.75044,13.43247,0.04083432,2967,336,54584
241.36205,20.094264,18.2935,16.71631,16.04533,15.66363,15.40682,0.04092075,2967,444,54584
241.42382,20.081818,19.16766,17.40543,16.56076,16.11189,15.75605,0.04096297,2967,450,54584
117.68811,27.377689,18.62043,17.66023,17.41256,17.19014,17.09256,0.04065545,858,332,52316
120.76516,30.206859,17.71346,15.81595,14.98551,14.59627,14.27519,0.04038014,860,425,52319
121.29999,30.737016,17.62307,16.50244,16.0547,15.80477,15.61347,0.04006181,860,456,52319
155.31588,49.469475,17.62315,16.50733,16.12411,15.88979,15.73932,0.04090999,874,385,52338
187.68495,52.894178,18.12715,16.87902,16.42869,16.1827,16.01435,0.04024085,885,351,52379
120.81433,30.796492,16.02092,14.49289,13.80908,13.43686,13.17393,0.04030178,1061,10,52641
135.80522,40.485301,18.61578,16.84791,16.10095,15.7321,15.43377,0.04099255,1199,569,52703
135.74828,40.501349,18.3809,17.19425,16.69615,16.41338,16.22569,0.04080923,1199,573,52703
135.80522,40.485301,18.61578,16.84791,16.10095,15.7321,15.43377,0.04097707,1200,287,52668
135.89407,41.710129,16.98752,15.65873,15.02163,14.68374,14.38658,0.0405223,1200,386,52668
137.13599,41.31734,17.43306,16.24687,15.64512,15.29898,15.01975,0.04009669,1200,517,52668
213.36537,43.913813,17.98361,16.89993,16.48074,16.20657,16.06238,0.0404058,1394,390,53108
213.49531,43.892981,18.14042,16.9444,16.5647,16.32894,16.20246,0.04034506,1394,430,53108
220.17902,42.710781,17.73349,16.18167,15.5353,15.19472,14.93527,0.04037908,1396,571,53112
155.55476,37.413934,18.44942,17.23887,16.77104,16.48402,16.30489,0.04067886,1427,53,52996
207.56419,45.238053,18.32415,16.54714,15.74509,15.37421,15.06993,0.04035749,1466,235,53083
212.01534,43.764603,18.04353,16.47852,15.78455,15.43345,15.18576,0.04091941,1467,107,53115
